stock_symbol,stock_name,stock_instrument_token,stock_lot_size,has_options,options_count,option_tradingsymbol,option_type,option_strike,option_expiry,option_instrument_token,option_lot_size
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN900CE,CE,900,2026-01-27,36387842,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN900PE,PE,900,2026-01-27,36443906,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN905CE,CE,905,2026-01-27,34223106,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN905PE,PE,905,2026-01-27,34224898,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN910CE,CE,910,2026-01-27,36444162,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN910PE,PE,910,2026-01-27,36444418,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN915PE,PE,915,2026-01-27,34225922,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN920CE,CE,920,2026-01-27,36444674,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN920PE,PE,920,2026-01-27,36444930,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN925CE,CE,925,2026-01-27,34226178,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN925PE,PE,925,2026-01-27,34227970,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN930CE,CE,930,2026-01-27,36445186,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN930PE,PE,930,2026-01-27,36445442,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN935CE,CE,935,2026-01-27,34228226,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN935PE,PE,935,2026-01-27,34228482,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN940CE,CE,940,2026-01-27,36445698,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN940PE,PE,940,2026-01-27,36445954,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN945CE,CE,945,2026-01-27,34228738,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN945PE,PE,945,2026-01-27,34228994,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN950CE,CE,950,2026-01-27,36446210,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN950PE,PE,950,2026-01-27,36446466,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN955CE,CE,955,2026-01-27,34229250,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN955PE,PE,955,2026-01-27,34229506,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN960CE,CE,960,2026-01-27,36446722,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN960PE,PE,960,2026-01-27,36446978,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN965CE,CE,965,2026-01-27,34229762,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN965PE,PE,965,2026-01-27,34254082,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN970CE,CE,970,2026-01-27,36447234,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN970PE,PE,970,2026-01-27,36447490,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN975CE,CE,975,2026-01-27,34256898,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN975PE,PE,975,2026-01-27,34258178,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN980CE,CE,980,2026-01-27,36447746,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN980PE,PE,980,2026-01-27,36448002,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN985CE,CE,985,2026-01-27,34258434,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN985PE,PE,985,2026-01-27,34299650,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN990CE,CE,990,2026-01-27,36448258,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN990PE,PE,990,2026-01-27,36448514,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN995CE,CE,995,2026-01-27,34299906,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26JAN995PE,PE,995,2026-01-27,34311426,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1000CE,CE,1000,2026-02-24,34370562,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1000PE,PE,1000,2026-02-24,34370818,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1005CE,CE,1005,2026-02-24,40482818,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1005PE,PE,1005,2026-02-24,40483074,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1010CE,CE,1010,2026-02-24,34371074,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1010PE,PE,1010,2026-02-24,34371330,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1015CE,CE,1015,2026-02-24,40483330,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1015PE,PE,1015,2026-02-24,40483586,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1020CE,CE,1020,2026-02-24,34371586,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1020PE,PE,1020,2026-02-24,34371842,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1025CE,CE,1025,2026-02-24,40483842,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1025PE,PE,1025,2026-02-24,40484098,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1030CE,CE,1030,2026-02-24,34372098,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1030PE,PE,1030,2026-02-24,34372354,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1035CE,CE,1035,2026-02-24,40484354,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1035PE,PE,1035,2026-02-24,40484610,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1040CE,CE,1040,2026-02-24,34372610,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1040PE,PE,1040,2026-02-24,34372866,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1045CE,CE,1045,2026-02-24,40484866,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1045PE,PE,1045,2026-02-24,40485122,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1050CE,CE,1050,2026-02-24,34373122,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1050PE,PE,1050,2026-02-24,34373378,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1055CE,CE,1055,2026-02-24,40485378,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1055PE,PE,1055,2026-02-24,40485634,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1060CE,CE,1060,2026-02-24,34373634,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1060PE,PE,1060,2026-02-24,34373890,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1065CE,CE,1065,2026-02-24,40485890,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1065PE,PE,1065,2026-02-24,40486146,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1070CE,CE,1070,2026-02-24,34374146,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1070PE,PE,1070,2026-02-24,34374402,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1080CE,CE,1080,2026-02-24,34374658,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1080PE,PE,1080,2026-02-24,34395138,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1090CE,CE,1090,2026-02-24,34395394,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1090PE,PE,1090,2026-02-24,34417154,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1100CE,CE,1100,2026-02-24,34417410,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1100PE,PE,1100,2026-02-24,34418690,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1110CE,CE,1110,2026-02-24,34419714,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1110PE,PE,1110,2026-02-24,34431746,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1120CE,CE,1120,2026-02-24,34432002,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1120PE,PE,1120,2026-02-24,34454274,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1130CE,CE,1130,2026-02-24,34454530,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB1130PE,PE,1130,2026-02-24,34457090,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB840PE,PE,840,2026-02-24,34356994,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB860CE,CE,860,2026-02-24,34358274,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB860PE,PE,860,2026-02-24,34358530,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB870CE,CE,870,2026-02-24,34358786,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB870PE,PE,870,2026-02-24,34359042,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB880CE,CE,880,2026-02-24,34359298,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB880PE,PE,880,2026-02-24,34359554,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB890CE,CE,890,2026-02-24,34359810,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB890PE,PE,890,2026-02-24,34360066,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB900CE,CE,900,2026-02-24,34360322,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB900PE,PE,900,2026-02-24,34360578,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB910CE,CE,910,2026-02-24,34360834,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB910PE,PE,910,2026-02-24,34361090,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB920CE,CE,920,2026-02-24,34361346,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB920PE,PE,920,2026-02-24,34361602,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB925CE,CE,925,2026-02-24,40478722,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB925PE,PE,925,2026-02-24,40478978,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB930CE,CE,930,2026-02-24,34361858,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB930PE,PE,930,2026-02-24,34362114,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB935CE,CE,935,2026-02-24,40479234,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB935PE,PE,935,2026-02-24,40479490,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB940CE,CE,940,2026-02-24,34362370,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB940PE,PE,940,2026-02-24,34362626,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB945CE,CE,945,2026-02-24,40479746,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB945PE,PE,945,2026-02-24,40480002,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB950CE,CE,950,2026-02-24,34362882,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB950PE,PE,950,2026-02-24,34365186,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB955CE,CE,955,2026-02-24,40480258,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB955PE,PE,955,2026-02-24,40480514,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB960CE,CE,960,2026-02-24,34366466,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB960PE,PE,960,2026-02-24,34366722,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB965CE,CE,965,2026-02-24,40480770,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB965PE,PE,965,2026-02-24,40481026,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB970CE,CE,970,2026-02-24,34369026,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB970PE,PE,970,2026-02-24,34369282,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB975CE,CE,975,2026-02-24,40481282,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB975PE,PE,975,2026-02-24,40481538,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB980CE,CE,980,2026-02-24,34369538,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB980PE,PE,980,2026-02-24,34369794,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB985CE,CE,985,2026-02-24,40481794,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB985PE,PE,985,2026-02-24,40482050,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB990CE,CE,990,2026-02-24,34370050,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB990PE,PE,990,2026-02-24,34370306,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB995CE,CE,995,2026-02-24,40482306,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26FEB995PE,PE,995,2026-02-24,40482562,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1000CE,CE,1000,2026-03-30,40510978,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1000PE,PE,1000,2026-03-30,40511234,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1010CE,CE,1010,2026-03-30,40511490,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1010PE,PE,1010,2026-03-30,40511746,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1020CE,CE,1020,2026-03-30,40512002,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1020PE,PE,1020,2026-03-30,40512258,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1030CE,CE,1030,2026-03-30,40512514,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1030PE,PE,1030,2026-03-30,40512770,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1040CE,CE,1040,2026-03-30,40513026,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1040PE,PE,1040,2026-03-30,40513282,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1050CE,CE,1050,2026-03-30,40513538,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1050PE,PE,1050,2026-03-30,40513794,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1060CE,CE,1060,2026-03-30,40514050,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1060PE,PE,1060,2026-03-30,40514306,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1070CE,CE,1070,2026-03-30,40514562,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1070PE,PE,1070,2026-03-30,40514818,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1080CE,CE,1080,2026-03-30,40515074,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1080PE,PE,1080,2026-03-30,40515330,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1100CE,CE,1100,2026-03-30,40516098,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1100PE,PE,1100,2026-03-30,40516354,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1120CE,CE,1120,2026-03-30,40517122,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR1120PE,PE,1120,2026-03-30,40517378,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR860CE,CE,860,2026-03-30,40503810,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR860PE,PE,860,2026-03-30,40504066,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR880CE,CE,880,2026-03-30,40504834,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR880PE,PE,880,2026-03-30,40505090,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR900CE,CE,900,2026-03-30,40505858,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR900PE,PE,900,2026-03-30,40506114,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR920CE,CE,920,2026-03-30,40506882,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR920PE,PE,920,2026-03-30,40507138,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR930CE,CE,930,2026-03-30,40507394,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR930PE,PE,930,2026-03-30,40507650,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR940CE,CE,940,2026-03-30,40507906,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR940PE,PE,940,2026-03-30,40508162,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR950CE,CE,950,2026-03-30,40508418,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR950PE,PE,950,2026-03-30,40508674,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR960CE,CE,960,2026-03-30,40508930,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR960PE,PE,960,2026-03-30,40509186,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR970CE,CE,970,2026-03-30,40509442,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR970PE,PE,970,2026-03-30,40509698,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR980CE,CE,980,2026-03-30,40509954,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR980PE,PE,980,2026-03-30,40510210,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR990CE,CE,990,2026-03-30,40510466,750
SBIN,STATE BANK OF INDIA,779521,1,Yes,228,SBIN26MAR990PE,PE,990,2026-03-30,40510722,750
SBINEQINAV,SBIAMC - SBINEQINAV,6278913,1,No,0,,,,,,
SBINEQWETF,SBIAMC - SBINEQWETF,6278145,1,No,0,,,,,,
SBISILINAV,SBIAMC - SBISILINAV,6238465,1,No,0,,,,,,
SBISILVER,SBIAMC - SBISILVER,6237697,1,No,0,,,,,,
SCFL310524-ZE,,6127105,1,No,0,,,,,,
SCHAEFFLER,SCHAEFFLER INDIA,258817,1,No,0,,,,,,
SCHAND,S CHAND AND COMPANY,5298689,1,No,0,,,,,,
SCHNEIDER,SCHNEIDER ELECTRIC INFRA,7995905,1,No,0,,,,,,
SCI,SHIPPING CORP OF INDIA LT,780289,1,No,0,,,,,,
SCILAL,SHIPPING CORP OF ILA,5920513,1,No,0,,,,,,
SCL010825-NB,,193911553,1,No,0,,,,,,
SCL0182025-NC,,193911809,1,No,0,,,,,,
SCL01825-N6,,193910273,1,No,0,,,,,,
SCL1825-N5,,193910017,1,No,0,,,,,,
SCL190325-N1,,7734273,1,No,0,,,,,,
SCL190325A-N1,,7737857,1,No,0,,,,,,
SCL19325-N1,,7735809,1,No,0,,,,,,
SCL19325A-N1,,7733761,1,No,0,,,,,,
SCL25924-N1,,6538753,1,No,0,,,,,,
SCL25924A-N1,,6539265,1,No,0,,,,,,
SCL25924C-N1,,6541825,1,No,0,,,,,,
SCL25924D-N1,,6542337,1,No,0,,,,,,
SCL26-NA,,5061121,1,No,0,,,,,,
SCL271224-N1,,7400193,1,No,0,,,,,,
SCL271224A-N1,,7400449,1,No,0,,,,,,
SCL271224B-N1,,7404289,1,No,0,,,,,,
SCL310524-ZF,,6127873,1,No,0,,,,,,
SCL310524A-ZK,,6131201,1,No,0,,,,,,
SCLZC26-NB,,4769281,1,No,0,,,,,,
SCLZC26A-NF,,4771329,1,No,0,,,,,,
SCLZC26B-AY,,4488961,1,No,0,,,,,,
SCLZC26C-NB,,5061633,1,No,0,,,,,,
SCLZC26D-NO,,5140993,1,No,0,,,,,,
SCLZC26E-NP,,5142529,1,No,0,,,,,,
SCLZC26F-Y9,,5376769,1,No,0,,,,,,
SCLZC26G-YA,,5378049,1,No,0,,,,,,
SCML-ST,SHARP CHUCKS N MACHINES L,4986625,1000,No,0,,,,,,
SCODATUBES,SCODA TUBES,193914369,1,No,0,,,,,,
SCPL,SHEETAL COOL PRODUCTS,3090433,1,No,0,,,,,,
SDBL,SOM DIST & BREW,342529,1,No,0,,,,,,
SDL24BINAV,SDL24BEES INAV,2596353,1,No,0,,,,,,
SDL26BEES,RELCAPAMC-NETFSDL26,773633,1,No,0,,,,,,
SDL26BINAV,SDL26BEES INAV,2597633,1,No,0,,,,,,
SDREAMS-SM,S D RETAIL,6535169,1000,No,0,,,,,,
SEAMECLTD,SEAMEC,669697,1,No,0,,,,,,
SECMARK,SECMARK CONSULTANCY,4990977,1,No,0,,,,,,
SECURKLOUD-BE,SECUREKLOUD TECH,2831873,1,No,0,,,,,,
SEITINVIT-IV,SUSTAINABLE ENERGY INFRA,5458177,25000,No,0,,,,,,
SEJALLTD-BE,SEJAL GLASS,1816065,1,No,0,,,,,,
SEL-SM,SUNGARNER ENERGIES,4675585,200,No,0,,,,,,
SELECTIPO,MIRAEAMC - SELECTIPO,7707905,1,No,0,,,,,,
SELIPOINAV,MIRAEAMC - SELIPOINAV,7712513,1,No,0,,,,,,
SELLOWRAP-SM,SELLOWRAP INDUSTRIES,194043393,1600,No,0,,,,,,
SELMC-BE,SEL MANUFACTURING CO,1606145,1,No,0,,,,,,
SEMAC,SEMAC CONSTRUCTION,3062017,1,No,0,,,,,,
SENCO,SENCO GOLD,4421377,1,No,0,,,,,,
SENORES,SENORES PHARMACEUTICALS L,7395329,1,No,0,,,,,,
SENSEXADD,DSPAMC - DSPSENXETF,4508929,1,No,0,,,,,,
SENSEXBETA,UTIAMC-SENSEXBETA,2691841,1,No,0,,,,,,
SENSEXETF,MIRAEAMC - SENSEXETF,4921345,1,No,0,,,,,,
SENSEXIETF,ICICI PRUD SENSEX ETF,1120769,1,No,0,,,,,,
SENSEXINAV,MIRAEAMC - SENSEXINAV,4927233,1,No,0,,,,,,
SEPC,SEPC,3918849,1,No,0,,,,,,
SEQUENT,SEQUENT SCIENTIFIC,3659777,1,No,0,,,,,,
SERVICE-SM,SERVICE CARE,4454145,2000,No,0,,,,,,
SERVOTECH,SERVOTECH REN POW SYS,1409793,1,No,0,,,,,,
SESHAPAPER,SESHASAYEE PAPER & BOARDS,784897,1,No,0,,,,,,
SETCO,SETCO AUTOMOTIVE,4483585,1,No,0,,,,,,
SETF10GILT,SBIAMC - SETF10GILT,4453121,1,No,0,,,,,,
SETF10INAV,SETF10GILT INAV,2599681,1,No,0,,,,,,
SETF50INAV,SETFNIF50 INAV,2601217,1,No,0,,,,,,
SETFGOINAV,SETFGOLD NAV,2114049,1,No,0,,,,,,
SETFGOLD,SBI-ETF GOLD,4421633,1,No,0,,,,,,
SETFNIF50,SBI-ETF NIFTY 50,2605057,1,No,0,,,,,,
SETFNIFBK,SBI-ETF NIFTY BANK,1884417,1,No,0,,,,,,
SETFNIINAV,SETFNIFBK INAV,2602497,1,No,0,,,,,,
SETFNN50,SBI-ETF NIFTY NEXT 50,1882369,1,No,0,,,,,,
SETFNNINAV,SETFNN50 INAV,2602753,1,No,0,,,,,,
SETUINFRA-BZ,SETUBANDHAN INFRA,4614145,1,No,0,,,,,,
SEYAIND-BE,SEYA INDUSTRIES,2774017,1,No,0,,,,,,
SFL,SHEELA FOAM,4911105,1,No,0,,,,,,
SFLZC26A-ZC,,3312897,1,No,0,,,,,,
SFML-SM,SUPREME FACILITY MGMT,7185665,1600,No,0,,,,,,
SGBAPR28I-GB,2.50%GOLDBONDS2028SR-I,4828673,1,No,0,,,,,,
SGBAUG27-GB,2.50%GOLDBONDS2027SR-III,3303425,1,No,0,,,,,,
SGBAUG28V-GB,2.50%GOLDBONDS2028SR-V,5730561,1,No,0,,,,,,
SGBAUG29V-GB,2.50%GOLDBONDS2029SR-V,1396481,1,No,0,,,,,,
SGBAUG30-GB,2.50%GOLDBONDS2030SR-II,2865153,1,No,0,,,,,,
SGBD29VIII-GB,2.50%GOLDBONDS2029SR-VIII,1817089,1,No,0,,,,,,
SGBDC27VII-GB,2.50%GOLDBONDS2027SR-VII,3950593,1,No,0,,,,,,
SGBDE30III-GB,2.50%GOLDBONDS2030SR-III,3492353,1,No,0,,,,,,
SGBDE31III-GB,2.50%GOLDBONDS2031SR-III,5753857,1,No,0,,,,,,
SGBDEC26-GB,2.50%GOLDBONDS2026SR-IV,1959425,1,No,0,,,,,,
SGBFEB27-GB,2.50%GOLDBONDS2027SR-VI,2244097,1,No,0,,,,,,
SGBFEB28IX-GB,2.50%GOLDBONDS2028SR-IX,4521985,1,No,0,,,,,,
SGBFEB29XI-GB,2.50%GOLDBONDS2029SR-XI,563201,1,No,0,,,,,,
SGBFEB32IV-GB,2.50%GOLDBONDS2032SR-IV,5858817,1,No,0,,,,,,
SGBJ28VIII-GB,2.50%GOLDBONDS2028SR-VIII,4380161,1,No,0,,,,,,
SGBJAN27-GB,2.50%GOLDBONDS2027SR-V,2126849,1,No,0,,,,,,
SGBJAN29IX-GB,2.50%GOLDBONDS2029SR-IX,491521,1,No,0,,,,,,
SGBJAN29X-GB,2.50%GOLDBONDS2029SR-X,512769,1,No,0,,,,,,
SGBJAN30IX-GB,2.50%GOLDBONDS2030SR-IX,2017025,1,No,0,,,,,,
